INR,4688,2398.2,7086.2,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,302 - 3099,CZ - CZ,21:45 - SYD / 05:25 - CAN | 09:00 - CAN / 12:15 - PEK,8830 - 605,3U - 3U,10:45 - PEK / 13:45 - CKG | 23:50 - CKG / 12:20 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5901 - 111,CX - CX,12:30 - PEK / 16:15 - HKG | 18:50 - HKG / 06:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5903 - 101,CX - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5975 - 139,CX - CX,20:30 - PEK / 00:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5993 - 101,CX - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5997 - 139,CX - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,2892.6,8877.6,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,997 - 139,KA - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,3099.4,9084.4,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5903 - 139,CX - CX,19:30 - PEK / 23:05 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,3099.4,9084.4,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5993 - 139,CX - CX,18:30 - PEK / 22:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,3099.4,9084.4,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5903 - 139,CX - CX,19:30 - PEK / 23:05 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,3099.4,9084.4,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5993 - 139,CX - CX,18:30 - PEK / 22:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,3099.4,9084.4,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5903 - 139,CX - CX,19:30 - PEK / 23:05 - HKG | 09:10 - HKG / 20:10 - SYD
INR,5985,3099.4,9084.4,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5993 - 139,CX - CX,18:30 - PEK / 22:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,331 - 161,CX - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,347 - 111,CX - CX,10:00 - PEK / 13:50 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,391 - 111,CX - CX,13:30 - PEK / 17:20 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,5901 - 111,CX - CX,12:30 - PEK / 16:15 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,5903 - 101,CX - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,5975 - 139,CX - CX,20:30 - PEK / 00:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,5993 - 101,CX - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,5997 - 139,CX - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 332,CX - CX,21:55 - SYD / 05:15 - HKG | 12:00 - HKG / 15:25 - PEK,6111 - 111,CX - CX,09:30 - PEK / 13:05 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,6111 - 111,CX - CX,09:30 - PEK / 13:05 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5331 - 101,KA - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,5331 - 161,KA - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,903 - 101,KA - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 390,CX - CX,21:55 - SYD / 05:15 - HKG | 09:00 - HKG / 12:20 - PEK,993 - 101,KA - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,6111 - 111,CX - CX,09:30 - PEK / 13:05 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5331 - 101,KA - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,5331 - 161,KA - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,903 - 101,KA - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5900,CX - CX,21:55 - SYD / 05:15 - HKG | 08:00 - HKG / 11:15 - PEK,993 - 101,KA - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,331 - 161,CX - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,347 - 111,CX - CX,10:00 - PEK / 13:50 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,391 - 111,CX - CX,13:30 - PEK / 17:20 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,5901 - 111,CX - CX,12:30 - PEK / 16:15 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,5903 - 101,CX - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,5975 - 139,CX - CX,20:30 - PEK / 00:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,5993 - 101,CX - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,5997 - 139,CX - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5902,CX - CX,21:55 - SYD / 05:15 - HKG | 15:00 - HKG / 18:20 - PEK,6111 - 111,CX - CX,09:30 - PEK / 13:05 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,331 - 161,CX - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,347 - 111,CX - CX,10:00 - PEK / 13:50 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,391 - 111,CX - CX,13:30 - PEK / 17:20 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5901 - 111,CX - CX,12:30 - PEK / 16:15 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5903 - 101,CX - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-26,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5975 - 139,CX - CX,20:30 - PEK / 00:10 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5993 - 101,CX - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5997 - 139,CX - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,6111 - 111,CX - CX,09:30 - PEK / 13:05 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5331 - 101,KA - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,5331 - 161,KA - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,903 - 101,KA - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,993 - 101,KA - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 5992,CX - CX,21:55 - SYD / 05:15 - HKG | 14:00 - HKG / 17:20 - PEK,997 - 139,KA - CX,03:15 - PEK / 06:40 - HKG | 09:10 - HKG / 20:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,6111 - 111,CX - CX,09:30 - PEK / 13:05 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5331 - 101,KA - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,5331 - 161,KA - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,903 - 101,KA - CX,19:30 - PEK / 23:05 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6108,CX - CX,21:55 - SYD / 05:15 - HKG | 10:30 - HKG / 13:55 - PEK,993 - 101,KA - CX,18:30 - PEK / 22:10 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6112,CX - CX,21:55 - SYD / 05:15 - HKG | 14:10 - HKG / 17:30 - PEK,331 - 101,CX - CX,16:35 - PEK / 20:25 - HKG | 23:55 - HKG / 10:55 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6112,CX - CX,21:55 - SYD / 05:15 - HKG | 14:10 - HKG / 17:30 - PEK,331 - 161,CX - CX,16:35 - PEK / 20:25 - HKG | 21:30 - HKG / 08:45 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6112,CX - CX,21:55 - SYD / 05:15 - HKG | 14:10 - HKG / 17:30 - PEK,347 - 111,CX - CX,10:00 - PEK / 13:50 - HKG | 18:50 - HKG / 06:10 - SYD
INR,6064.5,3141.825,9206.325,SYDPEK,www.via.id,N/A,2017-05-22,2017-05-25,138 - 6112,CX - CX,21:55 - SYD / 05:15 - HKG | 14:10 - HKG / 17:30 - PEK,391 - 111,CX - CX,13:30 - PEK / 17:20 - HKG | 18:50 - HKG / 06:10 - SYD
